 (24772.73086153079,24998.999899999963) 
 (25353.0,25000.0) 
 (24639.0,25000.0) 
 (25361.0,25000.0) 
 (24767.07423557492,25004.656982533867) 
 (24631.0,25000.0) 
 (24761.417614619462,24998.99989499996) 
 (25369.0,25000.0) 
 (24755.760998664424,25004.65698753387) 
 (25377.0,25000.0) 
 (24623.0,25000.0) 
 (24750.104387709813,24998.99988999996) 
 (25385.0,25000.0) 
 (24615.0,25000.0) 
 (24744.447781755636,25004.65699253387) 
 (25393.0,25000.0) 
 (24607.0,25000.0) 
 (24738.791180801905,24998.999884999957) 
 (25401.0,25000.0) 
 (24733.134584848627,25004.65699753387) 
 (24599.0,25000.0) 
 (24727.477993895813,24998.999879999956) 
 (24591.0,25000.0) 
 (25409.0,25000.0) 
 (24583.0,25000.0) 
 (24721.82140794347,25004.657002533873) 
 (25417.0,25000.0) 
 (24575.0,25000.0) 
 (25425.0,25000.0) 
 (24716.164826991608,24998.999874999954) 
 (24567.0,25000.0) 
 (24710.508251040235,25004.657007533875) 
 (25433.0,25000.0) 
 (24704.85168008936,24998.999869999952) 
 (24559.0,25000.0) 
 (25441.0,25000.0) 
 (24699.19511413899,25004.657012533877) 
 (25449.0,25000.0) 
 (24551.0,25000.0) 
 (24693.538553189137,24998.99986499995) 
 (25457.0,25000.0) 
 (24687.88199723981,25004.65701753388) 
 (24543.0,25000.0) 
 (25465.0,25000.0) 
 (24682.225446291013,24998.99985999995) 
 (24535.0,25000.0) 
 (25473.0,25000.0) 
 (24676.56890034276,25004.65702253388) 
 (25481.0,25000.0) 
 (24527.0,25000.0) 
 (24519.0,25000.0) 
 (24670.91235939506,24998.999854999947) 
 (25489.0,25000.0) 
 (24511.0,25000.0) 
 (25497.0,25000.0) 
 (24665.255823447922,25004.65702753388) 
 (24503.0,25000.0) 
 (25505.0,25000.0) 
 (24659.599292501352,24998.999849999946) 
 (24495.0,25000.0) 
 (25513.0,25000.0) 
 (24653.94276655536,25004.657032533883) 
 (25521.0,25000.0) 
 (24487.0,25000.0) 
 (24648.286245609954,24998.999844999944) 
 (25529.0,25000.0) 
 (24479.0,25000.0) 
 (24642.629729665143,25004.657037533885) 
 (25537.0,25000.0) 
 (25545.0,25000.0) 
 (24471.0,25000.0) 
 (24636.973218720937,24998.999839999942) 
 (24631.316712777345,25004.65704253389) 
 (24463.0,25000.0) 
 (25553.0,25000.0) 
 (24455.0,25000.0) 
 (24625.660211834376,24998.99983499994) 
 (25561.0,25000.0) 
 (24620.00371589204,25004.657047533892) 
 (24447.0,25000.0) 
 (24439.0,25000.0) 
 (25569.0,25000.0) 
 (24614.34722495034,24998.99982999994) 
 (25577.0,25000.0) 
 (24431.0,25000.0) 
 (24608.69073900929,25004.657052533894) 
 (24603.034258068896,24998.999824999937) 
 (24423.0,25000.0) 
 (25585.0,25000.0) 
 (24415.0,25000.0) 
 (24597.37778212917,25004.657057533896) 
 (24407.0,25000.0) 
 (25593.0,25000.0) 
 (24591.72131119012,24998.999819999935) 
 (25601.0,25000.0) 
 (24586.06484525175,25004.657062533897) 
 (24399.0,25000.0) 
 (25609.0,25000.0) 
 (24580.408384314072,24998.999814999934) 
 (24391.0,25000.0) 
 (24574.751928377096,25004.6570675339) 
 (24383.0,25000.0) 
 (25617.0,25000.0) 
 (25625.0,25000.0) 
 (24569.09547744083,24998.999809999932) 
 (24375.0,25000.0) 
 (25633.0,25000.0) 
 (24563.439031505284,25004.6570725339) 
 (24367.0,25000.0) 
 (25641.0,25000.0) 
 (24359.0,25000.0) 
 (24557.782590570467,24998.99980499993) 
 (24351.0,25000.0) 
 (25649.0,25000.0) 
 (24552.126154636386,25004.657077533902) 
 (24546.469723703052,24998.99979999993) 
 (25657.0,25000.0) 
 (24343.0,25000.0) 
 (24540.813297770474,25004.657082533904) 
 (25665.0,25000.0) 
 (24335.0,25000.0) 
 (24535.156876838657,24998.999794999927) 
 (25673.0,25000.0) 
 (24327.0,25000.0) 
 (24529.500460907613,25004.657087533906) 
 (25681.0,25000.0) 
 (24319.0,25000.0) 
 (24523.84404997735,24998.999789999925) 
 (25689.0,25000.0) 
 (24311.0,25000.0) 
 (24303.0,25000.0) 
 (24518.187644047877,25004.657092533907) 
 (25697.0,25000.0) 
 (25705.0,25000.0) 
 (24295.0,25000.0) 
 (24512.531243119203,24998.999784999924) 
 (25713.0,25000.0) 
 (24506.874847191335,25004.65709753391) 
 (24287.0,25000.0) 
 (24501.218456264283,24998.999779999922) 
 (25721.0,25000.0) 
 (24279.0,25000.0) 
 (24495.562070338055,25004.65710253391) 
 (25729.0,25000.0) 
 (24271.0,25000.0) 
 (25737.0,25000.0) 
 (24489.905689412662,24998.99977499992) 
 (24263.0,25000.0) 
 (25745.0,25000.0) 
 (24484.24931348811,25004.657107533912) 
 (24478.592942564414,24998.99976999992) 
 (24255.0,25000.0) 
 (25753.0,25000.0) 
 (24472.936576641576,25004.657112533914) 
 (24247.0,25000.0) 
 (24467.28021571961,24998.999764999917) 
 (25761.0,25000.0) 
 (24239.0,25000.0) 
 (24461.62385979852,25004.657117533916) 
 (25769.0,25000.0) 
 (24231.0,25000.0) 
 (24455.96750887832,24998.999759999915) 
 (24223.0,25000.0) 
 (24450.311162959013,25004.657122533918) 
 (25777.0,25000.0) 
 (24444.65482204061,24998.999754999913) 
 (25785.0,25000.0) 
 (24215.0,25000.0) 
 (24438.998486123124,25004.65712753392) 
 (24433.34215520656,24998.99974999991) 
 (24207.0,25000.0) 
 (25793.0,25000.0) 
 (24199.0,25000.0) 
 (24427.685829290924,25004.65713253392) 
 (25801.0,25000.0) 
 (24422.02950837623,24998.99974499991) 
 (24191.0,25000.0) 
 (25809.0,25000.0) 
 (24416.373192462484,25004.657137533923) 
 (24410.7168815497,24998.99973999991) 
 (24183.0,25000.0) 
 (25817.0,25000.0) 
 (25825.0,25000.0) 
 (24175.0,25000.0) 
 (24405.06057563788,25004.657142533928) 
 (24167.0,25000.0) 
 (24399.404274727036,24998.999734999907) 
 (25833.0,25000.0) 
 (24159.0,25000.0) 
 (24393.747978817177,25004.65714753393) 
 (25841.0,25000.0) 
 (24151.0,25000.0) 
 (25849.0,25000.0) 
 (24388.091687908312,24998.999729999905) 
 (24143.0,25000.0) 
 (25857.0,25000.0) 
 (25865.0,25000.0) 
 (24382.43540200045,25004.65715253393) 
 (24135.0,25000.0) 
 (24376.779121093597,24998.999724999903) 
 (25873.0,25000.0) 
 (24127.0,25000.0) 
 (25881.0,25000.0) 
 (24371.122845187765,25004.657157533933) 
 (25889.0,25000.0) 
 (24119.0,25000.0) 
 (24365.46657428296,24998.9997199999) 
 (24111.0,25000.0) 
 (25897.0,25000.0) 
 (24359.810308379194,25004.657162533935) 
 (25905.0,25000.0) 
 (24103.0,25000.0) 
 (24354.154047476473,24998.9997149999) 
 (25913.0,25000.0) 
 (24095.0,25000.0) 
 (24348.49779157481,25004.657167533936) 
 (25921.0,25000.0) 
 (24087.0,25000.0) 
 (24342.84154067421,24998.9997099999) 
 (25929.0,25000.0) 
 (24337.18529477468,25004.657172533938) 
 (24079.0,25000.0) 
 (25937.0,25000.0) 
 (24071.0,25000.0) 
 (24331.529053876235,24998.999704999896) 
 (25945.0,25000.0) 
 (24063.0,25000.0) 
 (24325.872817978878,25004.65717753394) 
 (25953.0,25000.0) 
 (24055.0,25000.0) 
 (24320.21658708262,24998.999699999895) 
 (25961.0,25000.0) 
 (25969.0,25000.0) 
 (24314.560361187472,25004.65718253394) 
 (24047.0,25000.0) 
 (24039.0,25000.0) 
 (24308.90414029344,24998.999694999893) 
 (25977.0,25000.0) 
 (24031.0,25000.0) 
 (25985.0,25000.0) 
 (24303.247924400537,25004.657187533943) 
 (24297.591713508766,24998.99968999989) 
 (24023.0,25000.0) 
 (25993.0,25000.0) 
 (24291.93550761814,25004.657192533945) 
 (24015.0,25000.0) 
 (26001.0,25000.0) 
 (24286.279306728662,24998.99968499989) 
 (24007.0,25000.0) 
 (26009.0,25000.0) 
 (23999.0,25000.0) 
 (24280.623110840348,25004.657197533947) 
 (26017.0,25000.0) 
 (23991.0,25000.0) 
 (24274.966919953204,24998.999679999888) 
 (26025.0,25000.0) 
 (23983.0,25000.0) 
 (26033.0,25000.0) 
 (24269.31073406724,25004.65720253395) 
 (24263.654553182463,24998.999674999886) 
 (26041.0,25000.0) 
 (23975.0,25000.0) 
 (23967.0,25000.0) 
 (26049.0,25000.0) 
 (24257.99837729888,25004.65720753395) 
 (26057.0,25000.0) 
 (23959.0,25000.0) 
 (24252.342206416506,24998.999669999885) 
 (26065.0,25000.0) 
 (23951.0,25000.0) 
 (24246.686040535344,25004.65721253395) 
 (26073.0,25000.0) 
 (24241.029879655405,24998.999664999883) 
 (23943.0,25000.0) 
 (24235.373723776698,25004.657217533953) 
 (26081.0,25000.0) 
 (23935.0,25000.0) 
 (24229.717572899233,24998.99965999988) 
 (23927.0,25000.0) 
 (26089.0,25000.0) 
 (24224.061427023018,25004.657222533955) 
 (26097.0,25000.0) 
 (23919.0,25000.0) 
 (26105.0,25000.0) 
 (24218.40528614806,24998.99965499988) 
 (23911.0,25000.0) 
 (23903.0,25000.0) 
 (26113.0,25000.0) 
 (26121.0,25000.0) 
 (23895.0,25000.0) 
 (24212.74915027437,25004.657227533957) 
 (24207.093019401953,24998.999649999878) 
 (26129.0,25000.0) 
 (23887.0,25000.0) 
 (23879.0,25000.0) 
 (24201.436893530823,25004.65723253396) 
 (26137.0,25000.0) 
 (23871.0,25000.0) 
 (24195.780772660986,24998.999644999876) 
 (23863.0,25000.0) 
 (26145.0,25000.0) 
 (24190.124656792454,25004.65723753396) 
 (24184.468545925232,24998.999639999874) 
 (26153.0,25000.0) 
 (23855.0,25000.0) 
 (26161.0,25000.0) 
 (24178.81244005933,25004.657242533962) 
 (23847.0,25000.0) 
 (23839.0,25000.0) 
 (24173.156339194757,24998.999634999873) 
 (26169.0,25000.0) 
 (24167.50024333152,25004.657247533964) 
 (24161.84415246963,24998.99962999987) 
 (26177.0,25000.0) 
 (24156.1880666091,25004.657252533965) 
 (26185.0,25000.0) 
 (24150.53198574993,24998.99962499987) 
 (24144.875909892136,25004.657257533967) 
 (26193.0,25000.0) 
 (24139.219839035726,24998.999619999868) 
 (26201.0,25000.0) 
 (24133.563773180707,25004.65726253397) 
 (26209.0,25000.0) 
 (24127.907712327087,24998.999614999866) 
 (24122.251656474877,25004.65726753397) 
 (26217.0,25000.0) 
 (24116.595605624083,24998.999609999864) 
 (26225.0,25000.0) 
 (24110.939559774717,25004.657272533972) 
 (23831.0,25000.0) 
 (24105.283518926786,24998.999604999863) 
 (23823.0,25000.0) 
 (26233.0,25000.0) 
 (23815.0,25000.0) 
 (24099.627483080298,25004.657277533974) 
 (26241.0,25000.0) 
 (23807.0,25000.0) 
 (23799.0,25000.0) 
 (26249.0,25000.0) 
 (24093.971452235262,24998.99959999986) 
 (26257.0,25000.0) 
 (23791.0,25000.0) 
 (26265.0,25000.0) 
 (24088.315426391688,25004.657282533975) 
 (23783.0,25000.0) 
 (26273.0,25000.0) 
 (23775.0,25000.0) 
 (26281.0,25000.0) 
 (24082.659405549584,24998.99959499986) 
 (23767.0,25000.0) 
 (24077.00338970896,25004.657287533977) 
 (26289.0,25000.0) 
 (23759.0,25000.0) 
 (26297.0,25000.0) 
 (24071.347378869825,24998.999589999858) 
 (23751.0,25000.0) 
 (24065.691373032187,25004.65729253398) 
 (26305.0,25000.0) 
 (23743.0,25000.0) 
 (26313.0,25000.0) 
 (24060.035372196056,24998.999584999856) 
 (23735.0,25000.0) 
 (26321.0,25000.0) 
 (24054.37937636144,25004.65729753398) 
 (23727.0,25000.0) 
 (24048.72338552835,24998.999579999854) 
 (26329.0,25000.0) 
 (23719.0,25000.0) 
 (26337.0,25000.0) 
 (24043.06739969679,25004.657302533982) 
 (23711.0,25000.0) 
 (24037.41141886677,24998.999574999852) 
 (26345.0,25000.0) 
 (23703.0,25000.0) 
 (26353.0,25000.0) 
 (24031.755443038302,25004.657307533984) 
 (23695.0,25000.0) 
 (24026.099472211394,24998.99956999985) 
 (23687.0,25000.0) 
 (26361.0,25000.0) 
 (24020.44350638605,25004.657312533986) 
 (23679.0,25000.0) 
 (24014.787545562285,24998.99956499985) 
 (26369.0,25000.0) 
 (23671.0,25000.0) 
 (24009.131589740104,25004.657317533987) 
 (26377.0,25000.0) 
 (23663.0,25000.0) 
 (24003.475638919517,24998.999559999847) 
 (26385.0,25000.0) 
 (23655.0,25000.0) 
 (23997.819693100533,25004.65732253399) 
 (23647.0,25000.0) 
 (26393.0,25000.0) 
 (23992.163752283162,24998.999554999846) 
 (26401.0,25000.0) 
 (23639.0,25000.0) 
 (26409.0,25000.0) 
 (23986.507816467412,25004.65732753399) 
 (26417.0,25000.0) 
 (23631.0,25000.0) 
 (23980.851885653294,24998.999549999844) 
 (26425.0,25000.0) 
 (23623.0,25000.0) 
 (23975.195959840814,25004.657332533992) 
 (26433.0,25000.0) 
 (23615.0,25000.0) 
 (23969.54003902998,24998.999544999842) 
 (23607.0,25000.0) 
 (26441.0,25000.0) 
 (23963.884123220803,25004.657337533994) 
 (23599.0,25000.0) 
 (26449.0,25000.0) 
 (23958.22821241329,24998.99953999984) 
 (23591.0,25000.0) 
 (26457.0,25000.0) 
 (23583.0,25000.0) 
 (23952.572306607453,25004.657342533996) 
 (26465.0,25000.0) 
 (23946.9164058033,24998.99953499984) 
 (23575.0,25000.0) 
 (23941.260510000837,25004.657347533997) 
 (26473.0,25000.0) 
 (23567.0,25000.0) 
 (23935.604619200076,24998.999529999837) 
 (26481.0,25000.0) 
 (23559.0,25000.0) 
 (23929.948733401023,25004.657352534) 
 (23551.0,25000.0) 
 (26489.0,25000.0) 
 (23543.0,25000.0) 
 (23924.29285260369,24998.999524999836) 
 (26497.0,25000.0) 
 (23918.63697680808,25004.657357534) 
 (23535.0,25000.0) 
 (26505.0,25000.0) 
 (23912.98110601421,24998.999519999834) 
 (23527.0,25000.0) 
 (26513.0,25000.0) 
 (23907.325240222082,25004.657362534002) 
 (23519.0,25000.0) 
 (26521.0,25000.0) 
 (23901.66937943171,24998.999514999832) 
 (23511.0,25000.0) 
 (23896.0135236431,25004.657367534004) 
 (26529.0,25000.0) 
 (23890.357672856262,24998.99950999983) 
 (23503.0,25000.0) 
 (26537.0,25000.0) 
 (23884.701827071203,25004.657372534006) 
 (23495.0,25000.0) 
 (26545.0,25000.0) 
 (23879.045986287932,24998.99950499983) 
 (23487.0,25000.0) 
 (26553.0,25000.0) 
 (23873.39015050646,25004.657377534008) 
 (23479.0,25000.0) 
 (23867.734319726795,24998.999499999827) 
 (26561.0,25000.0) 
 (23471.0,25000.0) 
 (23862.078493948946,25004.65738253401) 
 (26569.0,25000.0) 
 (23463.0,25000.0) 
 (23856.42267317292,24998.999494999825) 
 (26577.0,25000.0) 
 (23455.0,25000.0) 
 (26585.0,25000.0) 
 (23850.76685739873,25004.65738753401) 
 (23845.111046626378,24998.999489999824) 
 (23447.0,25000.0) 
 (26593.0,25000.0) 
 (26601.0,25000.0) 
 (23839.455240855877,25004.657392534013) 
 (23439.0,25000.0) 
 (26609.0,25000.0) 
 (23833.799440087238,24998.999484999822) 
 (23431.0,25000.0) 
 (26617.0,25000.0) 
 (23828.143644320466,25004.657397534014) 
 (23423.0,25000.0) 
 (26625.0,25000.0) 
 (23415.0,25000.0) 
 (23822.487853555573,24998.99947999982) 
 (26633.0,25000.0) 
 (23816.832067792566,25004.657402534016) 
 (23407.0,25000.0) 
 (26641.0,25000.0) 
 (23811.176287031452,24998.99947499982) 
 (23399.0,25000.0) 
 (26649.0,25000.0) 
 (23805.520511272243,25004.657407534018) 
 (23391.0,25000.0) 
 (26657.0,25000.0) 
 (23799.864740514946,24998.999469999817) 
 (23383.0,25000.0) 
 (23375.0,25000.0) 
 (23794.20897475957,25004.65741253402) 
 (26665.0,25000.0) 
 (23367.0,25000.0) 
 (23788.553214006126,24998.999464999815) 
 (26673.0,25000.0) 
 (23782.89745825462,25004.65741753402) 
 (23359.0,25000.0) 
 (23777.241707505065,24998.999459999814) 
 (23351.0,25000.0) 
 (26681.0,25000.0) 
 (23771.585961757468,25004.657422534023) 
 (23343.0,25000.0) 
 (23765.930221011837,24998.999454999812) 
 (23335.0,25000.0) 
 (26689.0,25000.0) 
 (23760.27448526818,25004.657427534024) 
 (26697.0,25000.0) 
 (23327.0,25000.0) 
 (26705.0,25000.0) 
 (23754.618754526506,24998.99944999981) 
 (23319.0,25000.0) 
 (23748.963028786824,25004.657432534026) 
 (26713.0,25000.0) 
 (23311.0,25000.0) 
 (23743.307308049145,24998.99944499981) 
 (26721.0,25000.0) 
 (23737.651592313476,25004.657437534028) 
 (23303.0,25000.0) 
 (26729.0,25000.0) 
 (23295.0,25000.0) 
 (23731.995881579824,24998.999439999807) 
 (23726.3401758482,25004.65744253403) 
 (23287.0,25000.0) 
 (26737.0,25000.0) 
 (23279.0,25000.0) 
 (26745.0,25000.0) 
 (23271.0,25000.0) 
 (23720.68447511861,24998.999434999805) 
 (26753.0,25000.0) 
 (23715.02877939107,25004.65744753403) 
 (26761.0,25000.0) 
 (23263.0,25000.0) 
 (23709.37308866558,24998.999429999803) 
 (23255.0,25000.0) 
 (26769.0,25000.0) 
 (23703.717402942155,25004.657452534033) 
 (26777.0,25000.0) 
 (23247.0,25000.0) 
 (23698.061722220802,24998.9994249998) 
 (23239.0,25000.0) 
 (26785.0,25000.0) 
 (23231.0,25000.0) 
 (23692.40604650153,25004.657457534035) 
 (26793.0,25000.0) 
 (23223.0,25000.0) 
 (26801.0,25000.0) 
 (23686.75037578435,24998.9994199998) 
 (23215.0,25000.0) 
 (23681.09471006927,25004.657462534036) 
 (23207.0,25000.0) 
 (26809.0,25000.0) 
 (23675.439049356293,24998.9994149998) 
 (23199.0,25000.0) 
 (26817.0,25000.0) 
 (23191.0,25000.0) 
 (23669.783393645434,25004.657467534038) 
 (26825.0,25000.0) 
 (23183.0,25000.0) 
 (23664.1277429367,24998.999409999797) 
 (26833.0,25000.0) 
 (23175.0,25000.0) 
 (26841.0,25000.0) 
 (23658.4720972301,25004.65747253404) 
 (23167.0,25000.0) 
 (23652.81645652564,24998.999404999795) 
 (26849.0,25000.0) 
 (23159.0,25000.0) 
 (26857.0,25000.0) 
 (23647.160820823334,25004.65747753404) 
 (26865.0,25000.0) 
 (23641.50519012319,24998.999399999793) 
 (23151.0,25000.0) 
 (26873.0,25000.0) 
 (23635.849564425214,25004.657482534043) 
 (23143.0,25000.0) 
 (23630.193943729417,24998.99939499979) 
 (23135.0,25000.0) 
 (26881.0,25000.0) 
 (23127.0,25000.0) 
 (23624.538328035807,25004.657487534045) 
 (26889.0,25000.0) 
 (23618.882717344393,24998.99938999979) 
 (23119.0,25000.0) 
 (23613.227111655182,25004.657492534046) 
 (26897.0,25000.0) 
 (23111.0,25000.0) 
 (23607.571510968184,24998.999384999788) 
 (23103.0,25000.0) 
 (26905.0,25000.0) 
 (23601.915915283407,25004.657497534048) 
 (26913.0,25000.0) 
 (23095.0,25000.0) 
 (23596.260324600862,24998.999379999786) 
 (23087.0,25000.0) 
 (26921.0,25000.0) 
 (23590.604738920556,25004.65750253405) 
 (23079.0,25000.0) 
 (26929.0,25000.0) 
 (23071.0,25000.0) 
 (23584.9491582425,24998.999374999785) 
 (23063.0,25000.0) 
 (26937.0,25000.0) 
 (23579.2935825667,25004.65750753405) 
 (23055.0,25000.0) 
 (26945.0,25000.0) 
 (23573.63801189317,24998.999369999783) 
 (26953.0,25000.0) 
 (23047.0,25000.0) 
 (23567.982446221915,25004.657512534053) 
 (26961.0,25000.0) 
 (23039.0,25000.0) 
 (23562.326885552942,24998.99936499978) 
 (26969.0,25000.0) 
 (23031.0,25000.0) 
 (26977.0,25000.0) 
 (23556.671329886263,25004.657517534055) 
 (23023.0,25000.0) 
 (23551.015779221885,24998.99935999978) 
 (26985.0,25000.0) 
 (23015.0,25000.0) 
 (23545.36023355982,25004.657522534057) 
 (23007.0,25000.0) 
 (23539.70469290007,24998.999354999778) 
 (26993.0,25000.0) 
 (22999.0,25000.0) 
 (27001.0,25000.0) 
 (23534.049157242654,25004.65752753406) 
 (23528.393626587575,24998.999349999776) 
 (22991.0,25000.0) 
 (27009.0,25000.0) 
 (23522.73810093484,25004.65753253406) 
 (22983.0,25000.0) 
 (27017.0,25000.0) 
 (23517.08258028446,24998.999344999775) 
 (23511.427064636446,25004.65753753406) 
 (27025.0,25000.0) 
 (22975.0,25000.0) 
 (23505.771553990806,24998.999339999773) 
 (27033.0,25000.0) 
 (22967.0,25000.0) 
 (22959.0,25000.0) 
 (27041.0,25000.0) 
 (23500.116048347547,25004.657542534063) 
 (27049.0,25000.0) 
 (22951.0,25000.0) 
 (23494.460547706676,24998.99933499977) 
 (23488.805052068205,25004.657547534065) 
 (27057.0,25000.0) 
 (22943.0,25000.0) 
 (23483.149561432143,24998.99932999977) 
 (23477.4940757985,25004.657552534067) 
 (22935.0,25000.0) 
 (27065.0,25000.0) 
 (23471.83859516728,24998.999324999768) 
 (22927.0,25000.0) 
 (23466.183119538495,25004.65755753407) 
 (27073.0,25000.0) 
 (23460.527648912153,24998.999319999766) 
 (22919.0,25000.0) 
 (23454.872183288266,25004.65756253407) 
 (27081.0,25000.0) 
 (22911.0,25000.0) 
 (27089.0,25000.0) 
 (23449.21672266684,24998.999314999764) 
 (22903.0,25000.0) 
 (27097.0,25000.0) 
 (27105.0,25000.0) 
 (23443.56126704788,25004.657567534072) 
 (22895.0,25000.0) 
 (27113.0,25000.0) 
 (23437.9058164314,24998.999309999763) 
 (22887.0,25000.0) 
 (27121.0,25000.0) 
 (23432.250370817408,25004.657572534074) 
 (22879.0,25000.0) 
 (23426.594930205913,24998.99930499976) 
 (27129.0,25000.0) 
 (23420.93949459692,25004.657577534075) 
 (22871.0,25000.0) 
 (23415.284063990446,24998.99929999976) 
 (27137.0,25000.0) 
 (22863.0,25000.0) 
 (27145.0,25000.0) 
 (23409.628638386494,25004.657582534077) 
 (22855.0,25000.0) 
 (27153.0,25000.0) 
 (23403.973217785075,24998.999294999758) 
 (27161.0,25000.0) 
 (22847.0,25000.0) 
 (23398.317802186197,25004.65758753408) 
 (27169.0,25000.0) 
 (22839.0,25000.0) 
 (23392.662391589867,24998.999289999756) 
 (22831.0,25000.0) 
 (27177.0,25000.0) 
 (23387.006985996097,25004.65759253408) 
 (22823.0,25000.0) 
 (22815.0,25000.0) 
 (27185.0,25000.0) 
 (23381.351585404893,24998.999284999754) 
 (27193.0,25000.0) 
 (22807.0,25000.0) 
 (23375.696189816266,25004.657597534082) 
 (27201.0,25000.0) 
 (23370.040799230224,24998.999279999753) 
 (23364.385413646774,25004.657602534084) 
 (27209.0,25000.0) 
 (22799.0,25000.0) 
 (23358.730033065927,24998.99927499975) 
 (22791.0,25000.0) 
 (27217.0,25000.0) 
 (22783.0,25000.0) 
 (23353.07465748769,25004.657607534085) 
 (27225.0,25000.0) 
 (22775.0,25000.0) 
 (23347.419286912074,24998.99926999975) 
 (22767.0,25000.0) 
 (27233.0,25000.0) 
 (23341.763921339087,25004.657612534087) 
 (22759.0,25000.0) 
 (23336.10856076874,24998.999264999748) 
 (22751.0,25000.0) 
 (27241.0,25000.0) 
 (23330.453205201036,25004.65761753409) 
 (22743.0,25000.0) 
 (27249.0,25000.0) 
 (22735.0,25000.0) 
 (22727.0,25000.0) 
 (23324.797854635992,24998.999259999746) 
 (27257.0,25000.0) 
 (22719.0,25000.0) 
 (23319.142509073612,25004.65762253409) 
 (27265.0,25000.0) 
 (22711.0,25000.0) 
 (23313.487168513904,24998.999254999744) 
 (27273.0,25000.0) 
 (22703.0,25000.0) 
